date,transaction_id,department,gl_code,gl_category,description,amount,vendor,transaction_type,month,year,source,role_visibility,status
2023-06-30,GL000636,Finance,6000,Payroll & Benefits,June 2023 payroll for E048,9421.67,Gusto,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",
2023-06-30,GL000637,Finance,6000,Payroll & Benefits,June 2023 payroll for E049,9923.33,Gusto,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",
2023-06-30,GL000638,Finance,6000,Payroll & Benefits,June 2023 payroll for E050,10425.0,Gusto,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",
2023-06-03,GL000639,Engineering,6100,Cloud Infrastructure,"AWS usage line 1: compute, storage, and observability",737.66,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-04,GL000640,Engineering,6100,Cloud Infrastructure,"AWS usage line 2: compute, storage, and observability",756.1,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-05,GL000641,Engineering,6100,Cloud Infrastructure,"AWS usage line 3: compute, storage, and observability",774.54,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-06,GL000642,Engineering,6100,Cloud Infrastructure,"AWS usage line 4: compute, storage, and observability",792.98,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-07,GL000643,Engineering,6100,Cloud Infrastructure,"AWS usage line 5: compute, storage, and observability",811.42,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-08,GL000644,Engineering,6100,Cloud Infrastructure,"AWS usage line 6: compute, storage, and observability",829.86,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-09,GL000645,Engineering,6100,Cloud Infrastructure,"AWS usage line 7: compute, storage, and observability",848.3,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-10,GL000646,Engineering,6100,Cloud Infrastructure,"AWS usage line 8: compute, storage, and observability",866.75,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-11,GL000647,Engineering,6100,Cloud Infrastructure,"AWS usage line 9: compute, storage, and observability",885.19,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-12,GL000648,Engineering,6100,Cloud Infrastructure,"AWS usage line 10: compute, storage, and observability",903.63,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-13,GL000649,Engineering,6100,Cloud Infrastructure,"AWS usage line 11: compute, storage, and observability",922.07,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-14,GL000650,Engineering,6100,Cloud Infrastructure,"AWS usage line 12: compute, storage, and observability",940.51,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-15,GL000651,Engineering,6100,Cloud Infrastructure,"AWS usage line 13: compute, storage, and observability",958.95,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-16,GL000652,Engineering,6100,Cloud Infrastructure,"AWS usage line 14: compute, storage, and observability",977.39,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-17,GL000653,Engineering,6100,Cloud Infrastructure,"AWS usage line 15: compute, storage, and observability",995.84,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-18,GL000654,Engineering,6100,Cloud Infrastructure,"AWS usage line 16: compute, storage, and observability",1014.28,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-19,GL000655,Engineering,6100,Cloud Infrastructure,"AWS usage line 17: compute, storage, and observability",1032.72,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-20,GL000656,Engineering,6100,Cloud Infrastructure,"AWS usage line 18: compute, storage, and observability",1051.16,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-21,GL000657,Engineering,6100,Cloud Infrastructure,"AWS usage line 19: compute, storage, and observability",1069.6,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-22,GL000658,Engineering,6100,Cloud Infrastructure,"AWS usage line 20: compute, storage, and observability",1088.04,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-03,GL000659,Engineering,6100,Cloud Infrastructure,"AWS usage line 21: compute, storage, and observability",1106.48,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-04,GL000660,Engineering,6100,Cloud Infrastructure,"AWS usage line 22: compute, storage, and observability",1124.93,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-05,GL000661,Engineering,6100,Cloud Infrastructure,"AWS usage line 23: compute, storage, and observability",1143.37,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-06,GL000662,Engineering,6100,Cloud Infrastructure,"AWS usage line 24: compute, storage, and observability",1161.81,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-07,GL000663,Engineering,6100,Cloud Infrastructure,"AWS usage line 25: compute, storage, and observability",1180.25,AWS,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-06,GL000664,Product,6100,Cloud Infrastructure,GCP analytics workload 1,601.77,GCP,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2023-06-07,GL000665,Product,6100,Cloud Infrastructure,GCP analytics workload 2,684.27,GCP,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2023-06-08,GL000666,Product,6100,Cloud Infrastructure,GCP analytics workload 3,766.77,GCP,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2023-06-09,GL000667,Product,6100,Cloud Infrastructure,GCP analytics workload 4,849.27,GCP,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2023-06-10,GL000668,Product,6100,Cloud Infrastructure,GCP analytics workload 5,931.78,GCP,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2023-06-07,GL000669,Operations,6200,SaaS Tools & Subscriptions,Company Slack workspace subscription,675.2,Slack,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2023-06-08,GL000670,Operations,6200,SaaS Tools & Subscriptions,Notion knowledge base seats,506.4,Notion,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2023-06-09,GL000671,Operations,6200,SaaS Tools & Subscriptions,Zoom business conferencing licenses,759.6,Zoom,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2023-06-10,GL000672,Sales,6200,SaaS Tools & Subscriptions,Salesforce CRM seats and automation,3460.4,Salesforce,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-06-11,GL000673,Finance,6200,SaaS Tools & Subscriptions,Stripe billing and revenue tooling,928.4,Stripe,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",
2023-06-12,GL000674,Engineering,6200,SaaS Tools & Subscriptions,GitHub source control and CI seats,1012.8,GitHub,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-13,GL000675,Product,6200,SaaS Tools & Subscriptions,Figma product design seats,548.6,Figma,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2023-06-10,GL000676,Operations,6600,Office & Facilities,WeWork office rent and facilities,10676.6,WeWork,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2023-06-11,GL000677,Operations,6600,Office & Facilities,"Office supplies, snacks, and workplace services",1772.4,Staples,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2023-06-12,GL000678,Operations,6600,Office & Facilities,Distributed team equipment and shipping,1392.6,Apple,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Operations']",
2023-06-12,GL000679,Marketing,6300,Sales & Marketing,Q2 campaign spend: Google Ads,2170.29,Google Ads,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2023-06-13,GL000680,Marketing,6300,Sales & Marketing,Q2 campaign spend: LinkedIn,2170.29,LinkedIn,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2023-06-14,GL000681,Marketing,6300,Sales & Marketing,Q2 campaign spend: HubSpot,2170.29,HubSpot,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2023-06-15,GL000682,Marketing,6300,Sales & Marketing,Q2 campaign spend: Clearbit,2170.29,Clearbit,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2023-06-16,GL000683,Marketing,6300,Sales & Marketing,Q2 campaign spend: Webflow,2170.29,Webflow,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2023-06-17,GL000684,Marketing,6300,Sales & Marketing,Q2 campaign spend: Customer.io,2170.29,Customer.io,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2023-06-18,GL000685,Marketing,6300,Sales & Marketing,Q2 campaign spend: Sendoso,2170.29,Sendoso,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2023-06-18,GL000686,Sales,6400,Travel & Entertainment,Q2 customer travel and field expense: Ramp,1371.5,Ramp,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-06-19,GL000687,Sales,6400,Travel & Entertainment,Q2 customer travel and field expense: Delta,1371.5,Delta,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-06-20,GL000688,Sales,6400,Travel & Entertainment,Q2 customer travel and field expense: Marriott,1371.5,Marriott,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-06-21,GL000689,Sales,6400,Travel & Entertainment,Q2 customer travel and field expense: Uber,1371.5,Uber,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-06-20,GL000690,Engineering,6700,R&D Expenses,Product research and development expense: Toptal,1024.86,Toptal,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-21,GL000691,Product,6700,R&D Expenses,Product research and development expense: UserTesting,1024.86,UserTesting,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Product']",
2023-06-22,GL000692,Engineering,6700,R&D Expenses,Product research and development expense: Linear,1024.86,Linear,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-23,GL000693,Engineering,6700,R&D Expenses,Product research and development expense: Datadog,1024.86,Datadog,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-24,GL000694,Engineering,6700,R&D Expenses,Product research and development expense: Sentry,1024.86,Sentry,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-25,GL000695,Engineering,6700,R&D Expenses,Product research and development expense: OpenAI,1024.86,OpenAI,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-26,GL000696,Engineering,6700,R&D Expenses,Product research and development expense: BrowserStack,1024.86,BrowserStack,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-06-25,GL000697,Finance,6500,Professional Services,Quarterly accounting review and tax advisory,7174.0,Deloitte,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",
2023-06-24,GL000698,Finance,6500,Professional Services,Monthly bookkeeping and controller advisory,3798.0,Pilot,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",
2023-06-26,GL000699,Finance,6500,Professional Services,Employment counsel and contract review,3207.2,Cooley,expense,2023-06,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Finance']",
2023-07-31,GL000707,Engineering,6000,Payroll & Benefits,July 2023 payroll for E001,12720.0,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-07-31,GL000708,Engineering,6000,Payroll & Benefits,July 2023 payroll for E002,12871.76,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-07-31,GL000709,Engineering,6000,Payroll & Benefits,July 2023 payroll for E003,13023.53,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-07-31,GL000710,Engineering,6000,Payroll & Benefits,July 2023 payroll for E004,13175.29,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-07-31,GL000711,Engineering,6000,Payroll & Benefits,July 2023 payroll for E005,13327.06,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-07-31,GL000712,Engineering,6000,Payroll & Benefits,July 2023 payroll for E006,13478.82,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-07-31,GL000713,Engineering,6000,Payroll & Benefits,July 2023 payroll for E007,13630.59,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-07-31,GL000714,Engineering,6000,Payroll & Benefits,July 2023 payroll for E008,13782.35,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-07-31,GL000715,Engineering,6000,Payroll & Benefits,July 2023 payroll for E009,13934.12,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-07-31,GL000716,Engineering,6000,Payroll & Benefits,July 2023 payroll for E010,14085.88,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-07-31,GL000717,Engineering,6000,Payroll & Benefits,July 2023 payroll for E011,14237.65,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-07-31,GL000718,Engineering,6000,Payroll & Benefits,July 2023 payroll for E012,14389.41,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-07-31,GL000719,Engineering,6000,Payroll & Benefits,July 2023 payroll for E013,14541.18,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-07-31,GL000720,Engineering,6000,Payroll & Benefits,July 2023 payroll for E014,14692.94,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-07-31,GL000721,Engineering,6000,Payroll & Benefits,July 2023 payroll for E015,14844.71,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-07-31,GL000722,Engineering,6000,Payroll & Benefits,July 2023 payroll for E016,14996.47,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-07-31,GL000723,Engineering,6000,Payroll & Benefits,July 2023 payroll for E017,15148.24,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-07-31,GL000724,Engineering,6000,Payroll & Benefits,July 2023 payroll for E018,15300.0,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Engineering']",
2023-07-31,GL000725,Sales,6000,Payroll & Benefits,July 2023 payroll for E019,9186.67,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-07-31,GL000726,Sales,6000,Payroll & Benefits,July 2023 payroll for E020,9393.7,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-07-31,GL000727,Sales,6000,Payroll & Benefits,July 2023 payroll for E021,9600.74,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-07-31,GL000728,Sales,6000,Payroll & Benefits,July 2023 payroll for E022,9807.78,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-07-31,GL000729,Sales,6000,Payroll & Benefits,July 2023 payroll for E023,10014.81,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-07-31,GL000730,Sales,6000,Payroll & Benefits,July 2023 payroll for E024,10221.85,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-07-31,GL000731,Sales,6000,Payroll & Benefits,July 2023 payroll for E025,10428.89,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-07-31,GL000732,Sales,6000,Payroll & Benefits,July 2023 payroll for E026,10635.93,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-07-31,GL000733,Sales,6000,Payroll & Benefits,July 2023 payroll for E027,10842.96,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-07-31,GL000734,Sales,6000,Payroll & Benefits,July 2023 payroll for E028,11050.0,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Sales']",
2023-07-31,GL000735,Marketing,6000,Payroll & Benefits,July 2023 payroll for E029,7920.0,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
2023-07-31,GL000736,Marketing,6000,Payroll & Benefits,July 2023 payroll for E030,8221.0,Gusto,expense,2023-07,2023,gl,"['CEO', 'CFO', 'Finance Analyst', 'Department Head', 'Marketing']",
